harvest,season,date,point,disturb,slash,fern,herb,low_cov,low_spp,inv_cov,invasive_spp,mid_cov,mid_spp,upper_cov,upper_spp,vine_cov,vine_spp,baf,oakhick,beech,maple,birch,hdwd,conifer,ba,comm_sdl,spp,origin,native_cov,native_spp,invasive_cov,location,TRMT,first,year,numb_yrs_grow
decker,2022,2023.01.11,215,NA,NA,l,h,NA,NA,NA,NA,l,701,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,216,l,p,p,h,NA,NA,NA,368,p,951,m,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,l,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.19,216,l,p,p,h,NA,NA,NA,368,p,951,m,NA,a,NA,10,0,0,0,0,0,0,NA,0,004,s,l,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.11,216,NA,NA,m,h,NA,NA,NA,NA,l,951,a,NA,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,217,p,p,p,l,NA,NA,NA,NA,p,762,m,318,a,NA,10,0,0,3,0,0,0,NA,1,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,217,p,p,p,l,NA,NA,NA,NA,p,762,m,318,a,NA,10,0,0,3,0,0,0,NA,1,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.11,217,NA,NA,l,h,NA,NA,NA,NA,l,541,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,218,p,l,a,h,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,3,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,218,p,l,a,h,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,3,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.13,218,NA,NA,l,m,NA,NA,NA,905,p,318,l,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,p,interior,inside,2020,2022,3
decker,2020,2021.03.19,219,p,p,l,p,NA,NA,NA,NA,p,531,m,318,a,NA,10,2,1,4,0,1,1,NA,0,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,219,p,p,l,p,NA,NA,NA,NA,p,531,m,318,a,NA,10,2,1,4,0,1,1,NA,0,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.13,219,NA,NA,l,l,NA,NA,NA,998,l,531,m,261,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,p,interior,inside,2020,2022,3
decker,2020,2021.03.23,220,p,p,p,m,NA,NA,NA,905,p,701,m,318,a,NA,10,0,0,4,0,1,0,NA,1,004,s,p,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.23,220,p,p,p,m,NA,NA,NA,905,p,701,m,318,a,NA,10,0,0,4,0,1,0,NA,1,004,s,p,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.18,220,NA,NA,m,m,NA,NA,NA,NA,m,531,m,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,221,p,l,a,p,NA,NA,NA,NA,a,NA,h,261,a,NA,10,0,0,2,0,3,0,NA,2,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,221,p,l,a,p,NA,NA,NA,NA,a,NA,h,261,a,NA,10,0,0,2,0,3,0,NA,2,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,221,NA,NA,p,m,NA,NA,NA,NA,l,761,m,261,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,222,p,l,p,m,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,1,3,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,222,p,l,p,m,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,1,3,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,222,NA,NA,l,m,NA,NA,NA,NA,m,531,l,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,223,p,m,m,l,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,0,5,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,223,p,m,m,l,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,0,5,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,223,NA,NA,h,h,NA,NA,NA,NA,l,915,m,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,224,m,l,p,l,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,3,0,1,0,NA,1,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,224,m,l,p,l,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,3,0,1,0,NA,1,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,224,NA,NA,l,h,NA,NA,NA,NA,p,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,225,l,p,m,h,NA,NA,NA,635,a,NA,p,318,a,NA,10,0,0,2,0,1,0,NA,0,004,s,p,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.23,225,l,p,m,h,NA,NA,NA,635,a,NA,p,318,a,NA,10,0,0,2,0,1,0,NA,0,004,s,p,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.18,225,NA,NA,p,h,NA,NA,NA,635,p,866,l,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,l,interior,inside,2020,2022,3
decker,2020,2021.03.23,226,l,p,p,p,NA,NA,NA,NA,p,531,p,318,p,999,10,0,0,5,0,0,0,NA,1,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,226,l,p,p,p,NA,NA,NA,NA,p,531,p,318,p,999,10,0,0,5,0,0,0,NA,1,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,226,NA,NA,p,h,NA,NA,NA,NA,l,531,m,318,p,viti,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,227,a,p,p,m,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,0,6,0,1,0,NA,0,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,227,a,p,p,m,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,0,6,0,1,0,NA,0,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,227,NA,NA,l,m,NA,NA,NA,NA,l,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,l,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,228,l,l,a,m,NA,NA,NA,NA,p,701,m,318,a,NA,10,0,0,5,0,1,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,228,l,l,a,m,NA,NA,NA,NA,p,701,m,318,a,NA,10,0,0,5,0,1,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.11,228,NA,NA,l,h,NA,NA,NA,635,l,701,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,p,interior,inside,2020,2022,3
decker,2020,2021.03.19,229,a,p,a,a,NA,NA,NA,NA,m,531,h,318,a,NA,10,0,4,7,0,0,0,NA,0,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,229,a,p,a,a,NA,NA,NA,NA,m,531,h,318,a,NA,10,0,4,7,0,0,0,NA,0,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.11,229,NA,NA,a,p,NA,NA,NA,NA,m,531,h,531,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,a,NA,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,230,p,p,p,p,NA,NA,NA,NA,p,701,h,318,a,NA,10,2,0,9,0,0,0,NA,1,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,230,p,p,p,p,NA,NA,NA,NA,p,701,h,318,a,NA,10,2,0,9,0,0,0,NA,1,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.11,230,NA,NA,p,h,NA,NA,NA,NA,l,701,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,p,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,231,p,l,l,l,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,6,0,0,0,NA,2,004,s,l,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,231,p,l,l,l,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,6,0,0,0,NA,2,004,s,l,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.11,231,NA,NA,l,h,NA,NA,NA,NA,l,701,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,232,p,l,a,p,NA,NA,NA,NA,p,531,m,318,a,NA,10,4,0,1,0,0,0,NA,0,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,232,p,l,a,p,NA,NA,NA,NA,p,531,m,318,a,NA,10,4,0,1,0,0,0,NA,0,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.11,232,NA,NA,a,m,NA,NA,NA,NA,l,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,233,p,p,p,p,NA,NA,NA,905,a,NA,m,318,a,NA,10,0,0,6,0,0,0,NA,3,004,s,l,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.19,233,p,p,p,p,NA,NA,NA,905,a,NA,m,318,a,NA,10,0,0,6,0,0,0,NA,3,004,s,l,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.13,233,NA,NA,l,h,NA,NA,NA,905,l,531,m,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,m,915,l,interior,inside,2020,2022,3
decker,2020,2021.03.19,234,p,p,p,l,NA,NA,NA,NA,p,531,m,316,a,NA,10,0,1,5,0,1,0,NA,1,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,234,p,p,p,l,NA,NA,NA,NA,p,531,m,316,a,NA,10,0,1,5,0,1,0,NA,1,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.13,234,NA,NA,m,h,NA,NA,NA,NA,m,531,h,318,p,Virginia Creeper,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.19,235,p,p,l,l,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,6,0,1,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.19,235,p,p,l,l,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,6,0,1,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.13,235,NA,NA,m,m,NA,NA,NA,NA,p,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,l,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,236,l,p,p,h,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,8,0,0,0,NA,2,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,236,l,p,p,h,NA,NA,NA,NA,a,NA,m,318,a,NA,10,0,0,8,0,0,0,NA,2,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,236,NA,NA,l,h,NA,NA,NA,NA,p,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,237,p,l,p,m,NA,NA,NA,535,p,761,m,318,a,NA,10,0,0,5,0,0,0,NA,3,004,s,p,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.23,237,p,l,p,m,NA,NA,NA,535,p,761,m,318,a,NA,10,0,0,5,0,0,0,NA,3,004,s,p,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.18,237,NA,NA,p,m,NA,NA,NA,635,m,372,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,4,004,s,m,915,l,interior,inside,2020,2022,3
decker,2020,2021.03.23,238,l,p,p,l,NA,NA,NA,NA,p,951,m,318,a,NA,10,0,0,5,0,1,1,NA,1,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,238,l,p,p,l,NA,NA,NA,NA,p,951,m,318,a,NA,10,0,0,5,0,1,1,NA,1,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,238,NA,NA,p,m,NA,NA,NA,NA,l,951,h,318,p,Virginia Creeper,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,239,p,h,p,p,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,3,1,0,0,NA,1,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,239,p,h,p,p,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,3,1,0,0,NA,1,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,239,NA,NA,l,l,NA,NA,NA,NA,l,951,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,240,l,l,p,l,NA,NA,NA,NA,p,951,m,318,a,NA,10,0,0,3,0,1,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,240,l,l,p,l,NA,NA,NA,NA,p,951,m,318,a,NA,10,0,0,3,0,1,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,240,NA,NA,l,h,NA,NA,NA,635,l,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,m,915,p,interior,inside,2020,2022,3
decker,2020,2021.03.19,241,p,l,p,p,NA,NA,NA,905,a,NA,p,318,a,NA,10,1,0,5,0,1,0,NA,1,004,s,p,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.19,241,p,l,p,p,NA,NA,NA,905,a,NA,p,318,a,NA,10,1,0,5,0,1,0,NA,1,004,s,p,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.13,241,NA,NA,p,h,NA,NA,NA,NA,l,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,242,p,l,p,m,NA,NA,NA,NA,p,372,m,318,a,NA,10,0,0,7,0,0,0,NA,0,004,s,m,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,242,p,l,p,m,NA,NA,NA,NA,p,372,m,318,a,NA,10,0,0,7,0,0,0,NA,0,004,s,m,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,242,NA,NA,l,h,NA,NA,NA,635,l,372,m,318,l,viti,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,l,interior,inside,2020,2022,3
decker,2020,2021.03.23,243,a,l,p,h,NA,NA,NA,NA,p,761,p,318,a,NA,10,0,0,4,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,243,a,l,p,h,NA,NA,NA,NA,p,761,p,318,a,NA,10,0,0,4,0,0,0,NA,0,004,s,h,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,243,NA,NA,h,h,NA,NA,NA,635,l,372,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,p,interior,inside,2020,2022,3
decker,2020,2021.03.23,244,p,p,p,p,NA,NA,NA,NA,p,315,p,318,a,NA,10,0,0,3,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,244,p,p,p,p,NA,NA,NA,NA,p,315,p,318,a,NA,10,0,0,3,0,0,0,NA,0,004,s,p,rubu,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,244,NA,NA,m,m,NA,NA,NA,635,m,372,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,l,interior,inside,2020,2022,3
decker,2020,2021.03.23,245,p,p,p,p,NA,NA,NA,NA,h,531,m,316,a,NA,10,0,1,2,2,2,0,NA,0,004,s,a,NA,a,interior,inside,2020,2020,1
decker,2021,2021.03.23,245,p,p,p,p,NA,NA,NA,NA,h,531,m,316,a,NA,10,0,1,2,2,2,0,NA,0,004,s,a,NA,a,interior,inside,2020,2021,2
decker,2022,2023.01.18,245,NA,NA,l,l,NA,NA,NA,NA,m,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,a,interior,inside,2020,2022,3
decker,2020,2021.03.23,246,p,p,p,p,NA,NA,NA,635,a,NA,p,318,a,NA,10,0,0,4,0,0,1,NA,1,004,s,p,rubu,p,interior,inside,2020,2020,1
decker,2021,2021.03.23,246,p,p,p,p,NA,NA,NA,635,a,NA,p,318,a,NA,10,0,0,4,0,0,1,NA,1,004,s,p,rubu,p,interior,inside,2020,2021,2
decker,2022,2023.01.18,246,NA,NA,l,m,NA,NA,NA,635,l,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,p,interior,inside,2020,2022,3
decker,2020,2021.03.24,714,p,p,a,p,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,5,0,0,1,NA,1,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.03.24,714,p,p,a,p,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,5,0,0,1,NA,1,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,714,NA,NA,l,h,NA,NA,NA,NA,a,NA,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,h,915,a,control,outside,2020,2022,3
decker,2020,2021.03.24,715,p,p,a,h,NA,NA,NA,368,a,NA,l,318,a,NA,10,0,0,6,0,2,1,NA,1,004,s,p,rubu,p,control,outside,2020,2020,1
decker,2021,2021.03.24,715,p,p,a,h,NA,NA,NA,368,a,NA,l,318,a,NA,10,0,0,6,0,2,1,NA,1,004,s,p,rubu,p,control,outside,2020,2021,2
decker,2022,2023.02.15,715,NA,NA,p,h,NA,NA,NA,635,a,NA,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,p,control,outside,2020,2022,3
decker,2020,2021.03.24,716,l,p,a,h,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,5,0,0,1,NA,1,004,s,l,rubu,a,control,outside,2020,2020,1
decker,2021,2021.03.24,716,l,p,a,h,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,5,0,0,1,NA,1,004,s,l,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,716,NA,NA,l,h,NA,NA,NA,NA,l,318,l,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,control,outside,2020,2022,3
decker,2020,2021.03.24,717,p,l,a,h,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,6,0,1,0,NA,0,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.03.24,717,p,l,a,h,NA,NA,NA,NA,a,NA,l,318,a,NA,10,0,0,6,0,1,0,NA,0,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,717,NA,NA,p,h,NA,NA,NA,NA,p,318,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,control,outside,2020,2022,3
decker,2020,2021.03.24,718,p,l,p,h,NA,NA,NA,NA,p,531,l,318,a,NA,10,0,0,7,0,0,0,NA,0,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.03.24,718,p,l,p,h,NA,NA,NA,NA,p,531,l,318,a,NA,10,0,0,7,0,0,0,NA,0,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,718,NA,NA,m,h,NA,NA,NA,NA,a,NA,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,h,915,a,control,outside,2020,2022,3
decker,2020,2021.04.06,719,p,p,p,p,NA,NA,NA,635,p,531,h,318,a,NA,10,0,0,5,0,1,2,NA,1,004,s,a,NA,p,control,outside,2020,2020,1
decker,2021,2021.04.06,719,p,p,p,p,NA,NA,NA,635,p,531,h,318,a,NA,10,0,0,5,0,1,2,NA,1,004,s,a,NA,p,control,outside,2020,2021,2
decker,2022,2023.02.15,719,NA,NA,l,m,NA,NA,NA,635,l,531,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,l,915,p,control,outside,2020,2022,3
decker,2020,2021.04.06,720,p,p,a,m,NA,NA,NA,635,p,391,h,318,a,NA,10,0,0,5,0,1,1,NA,0,004,s,p,rubu,p,control,outside,2020,2020,1
decker,2021,2021.04.06,720,p,p,a,m,NA,NA,NA,635,p,391,h,318,a,NA,10,0,0,5,0,1,1,NA,0,004,s,p,rubu,p,control,outside,2020,2021,2
decker,2022,2023.02.15,720,NA,NA,a,h,NA,NA,NA,635,p,391,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,p,control,outside,2020,2022,3
decker,2020,2021.04.06,721,p,p,a,h,NA,NA,NA,905,a,NA,a,NA,a,NA,10,0,0,0,0,0,1,NA,1,004,s,p,rubu,l,control,outside,2020,2020,1
decker,2021,2021.04.06,721,p,p,a,h,NA,NA,NA,905,a,NA,a,NA,a,NA,10,0,0,0,0,0,1,NA,1,004,s,p,rubu,l,control,outside,2020,2021,2
decker,2022,2023.02.15,721,NA,NA,p,h,NA,NA,NA,635,a,NA,p,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,p,control,outside,2020,2022,3
decker,2020,2021.04.06,722,l,l,a,l,NA,NA,NA,905,a,NA,p,318,a,NA,10,0,0,4,0,0,0,NA,0,004,s,l,rubu,p,control,outside,2020,2020,1
decker,2021,2021.04.06,722,l,l,a,l,NA,NA,NA,905,a,NA,p,318,a,NA,10,0,0,4,0,0,0,NA,0,004,s,l,rubu,p,control,outside,2020,2021,2
decker,2022,2023.02.15,722,NA,NA,l,h,NA,NA,NA,635,p,316,h,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,p,control,outside,2020,2022,3
decker,2020,2021.04.06,723,p,p,p,l,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,0,5,0,0,0,NA,0,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.04.06,723,p,p,p,l,NA,NA,NA,NA,p,531,p,318,a,NA,10,0,0,5,0,0,0,NA,0,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,723,NA,NA,l,h,NA,NA,NA,NA,l,318,m,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,control,outside,2020,2022,3
decker,2020,2021.04.06,724,p,p,p,p,NA,NA,NA,NA,p,391,l,318,a,NA,10,0,0,5,0,1,0,NA,0,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.04.06,724,p,p,p,p,NA,NA,NA,NA,p,391,l,318,a,NA,10,0,0,5,0,1,0,NA,0,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,724,NA,NA,l,h,NA,NA,NA,NA,l,391,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,control,outside,2020,2022,3
decker,2020,2021.04.06,725,l,p,p,p,NA,NA,NA,NA,p,701,p,261,a,NA,10,0,0,2,0,1,1,NA,0,004,s,a,NA,a,control,outside,2020,2020,1
decker,2021,2021.04.06,725,l,p,p,p,NA,NA,NA,NA,p,701,p,261,a,NA,10,0,0,2,0,1,1,NA,0,004,s,a,NA,a,control,outside,2020,2021,2
decker,2022,2023.02.15,725,NA,NA,p,h,NA,NA,NA,NA,m,261,h,261,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,a,control,outside,2020,2022,3
decker,2020,2021.04.06,726,p,l,p,h,NA,NA,NA,NA,p,701,p,318,a,NA,10,0,0,3,0,2,2,NA,0,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.04.06,726,p,l,p,h,NA,NA,NA,NA,p,701,p,318,a,NA,10,0,0,3,0,2,2,NA,0,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,726,NA,NA,l,h,NA,NA,NA,NA,l,391,m,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,h,915,a,control,outside,2020,2022,3
decker,2020,2021.04.06,727,p,h,p,p,NA,NA,NA,NA,a,NA,p,762,a,NA,10,0,0,3,0,3,1,NA,0,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.04.06,727,p,h,p,p,NA,NA,NA,NA,a,NA,p,762,a,NA,10,0,0,3,0,3,1,NA,0,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,727,NA,NA,l,m,NA,NA,NA,NA,l,318,h,318,a,NA,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,p,915,a,control,outside,2020,2022,3
decker,2020,2021.04.06,728,h,p,p,l,NA,NA,NA,NA,a,NA,p,261,a,NA,10,0,0,2,0,2,2,NA,1,004,s,p,rubu,a,control,outside,2020,2020,1
decker,2021,2021.04.06,728,h,p,p,l,NA,NA,NA,NA,a,NA,p,261,a,NA,10,0,0,2,0,2,2,NA,1,004,s,p,rubu,a,control,outside,2020,2021,2
decker,2022,2023.02.15,728,NA,NA,h,l,NA,NA,NA,NA,l,261,m,762,a,NA,10,NA,NA,NA,NA,NA,NA,NA,0,004,s,l,915,a,control,outside,2020,2022,3
recknagel,2020,2020.12.14,135,p,m,a,m,NA,NA,NA,NA,p,531,p,316,a,NA,10,3,0,2,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2020,2020,1
recknagel,2021,2020.12.14,135,p,m,a,m,NA,NA,NA,NA,p,531,p,316,a,NA,10,3,0,2,0,0,0,NA,1,004,s,l,rubu,a,perimeter,inside,2020,2021,2
recknagel,2022,2022.10.07,135,NA,NA,p,m,NA,NA,NA,NA,m,743,m,316,a,NA,10,NA,NA,NA,NA,NA,NA,NA,2,004,s,l,915,a,perimeter,inside,2020,2022,3
recknagel,2020,2020.12.14,136,a,p,p,m,NA,NA,NA,NA,a,NA,a,NA,a,NA,10,1,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2020,2020,1
recknagel,2021,2020.12.14,136,a,p,p,m,NA,NA,NA,NA,a,NA,a,NA,a,NA,10,1,0,0,0,0,0,NA,2,004,s,m,rubu,a,perimeter,inside,2020,2021,2
recknagel,2022,2022.10.07,136,NA,NA,l,h,NA,NA,NA,NA,l,316,p,318,p,viti,10,NA,NA,NA,NA,NA,NA,NA,1,004,s,m,915,a,perimeter,inside,2020,2022,3
