harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,type,size,stems.per.acre
recknagel,protected,perimeter,136,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,exp_short,7089.85093744189
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,exposed,7089.85093744189
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,total,7089.85093744189
recknagel,protected,perimeter,137,1,2021,2019,2021,2,veg,ab,interfering,winners,385.1589656094425
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,exp_short,1012.8358482059843
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,exposed,1012.8358482059843
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,total,1012.8358482059843
recknagel,protected,perimeter,138,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,sup_short,2025.6716964119687
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,exp_short,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,suppressed,2025.6716964119687
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,exposed,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,total,2025.6716964119687
recknagel,protected,perimeter,140,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,sup_short,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,sup_med,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,sup_tall,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,sup_sapl,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,exp_short,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,exp_med,385.1589656094425
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,exp_tall,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,exp_sapl,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,suppressed,0
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,exposed,385.1589656094425
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,total,385.1589656094425
recknagel,protected,perimeter,140,1,2021,2019,2021,2,singl/unk,stm,interfering,winners,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,exp_short,1012.8358482059843
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,exposed,1012.8358482059843
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,total,1012.8358482059843
recknagel,protected,perimeter,141,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,exp_short,10128.358482059844
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,exposed,10128.358482059844
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,total,10128.358482059844
recknagel,protected,perimeter,143,1,2021,2019,2021,2,veg,ab,interfering,winners,385.1589656094425
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,exp_short,8102.686785647875
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,exposed,8102.686785647875
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,total,8102.686785647875
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,sup_short,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,sup_med,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,sup_tall,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,sup_sapl,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,exp_short,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,exp_med,1155.4768968283274
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,exp_tall,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,exp_sapl,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,suppressed,0
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,exposed,1155.4768968283274
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,total,1155.4768968283274
recknagel,protected,perimeter,144,1,2021,2019,2021,2,veg,eh,interfering,winners,1155.4768968283274
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,sup_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,sup_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,sup_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,exp_short,5064.179241029922
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,exp_med,385.1589656094425
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,exposed,5449.338206639364
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,total,5449.338206639364
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,eh,interfering,winners,385.1589656094425
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,2025.6716964119687
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,2025.6716964119687
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,total,2025.6716964119687
recknagel,protected,perimeter,146,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,1012.8358482059843
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,770.317931218885
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,1783.1537794248693
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,total,1783.1537794248693
recknagel,protected,perimeter,148,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,1155.4768968283274
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,exp_short,1012.8358482059843
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,exposed,1012.8358482059843
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,total,1012.8358482059843
recknagel,protected,perimeter,148,1,2021,2019,2021,2,veg,ab,interfering,winners,385.1589656094425
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,1012.8358482059843
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,1012.8358482059843
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,total,1012.8358482059843
recknagel,protected,perimeter,149,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,sup_short,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,sup_med,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,sup_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,sup_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,exp_short,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,exp_med,385.1589656094425
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,exp_tall,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,exp_sapl,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,suppressed,0
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,exposed,385.1589656094425
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,total,385.1589656094425
recknagel,protected,perimeter,149,1,2021,2019,2021,2,veg,eh,interfering,winners,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,4051.3433928239374
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,770.317931218885
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,4821.661324042822
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,total,4821.661324042822
recknagel,protected,perimeter,150,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,1540.63586243777
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,exp_short,6077.015089235906
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,exposed,6077.015089235906
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,total,6077.015089235906
recknagel,protected,perimeter,150,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,sup_short,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,sup_med,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,sup_tall,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,sup_sapl,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,exp_short,12154.030178471812
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,exp_med,1155.4768968283274
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,exp_tall,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,exp_sapl,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,suppressed,0
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,exposed,13309.50707530014
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,total,13309.50707530014
recknagel,protected,perimeter,151,1,2021,2019,2021,2,veg,eh,interfering,winners,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,sup_short,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,sup_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,sup_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,sup_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,exp_short,1012.8358482059843
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,exp_med,385.1589656094425
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,exp_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,exp_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,suppressed,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,exposed,1397.9948138154268
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,total,1397.9948138154268
recknagel,protected,perimeter,152,1,2021,2019,2021,2,veg,eh,interfering,winners,385.1589656094425
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,770.317931218885
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,770.317931218885
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,total,770.317931218885
recknagel,protected,perimeter,152,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,770.317931218885
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,sup_short,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,sup_med,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,sup_tall,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,sup_sapl,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,exp_short,7089.85093744189
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,exp_med,2696.1127592660973
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,exp_tall,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,exp_sapl,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,suppressed,0
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,exposed,9785.963696707988
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,total,9785.963696707988
recknagel,protected,interior,153,1,2021,2019,2021,2,veg,eh,interfering,winners,1540.63586243777
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,385.1589656094425
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,385.1589656094425
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,total,385.1589656094425
recknagel,protected,interior,154,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,385.1589656094425
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,exp_short,1012.8358482059843
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,exposed,1012.8358482059843
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,total,1012.8358482059843
recknagel,protected,interior,155,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_short,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_med,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_tall,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,sup_sapl,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_short,2025.6716964119687
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_med,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_tall,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,exp_sapl,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,suppressed,0
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,exposed,2025.6716964119687
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,total,2025.6716964119687
recknagel,protected,interior,157,1,2021,2019,2021,2,singl/unk,pc,interfering,winners,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,exp_short,8102.686785647875
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,exp_med,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,exp_tall,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,exp_sapl,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,suppressed,0
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,exposed,8102.686785647875
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,total,8102.686785647875
recknagel,protected,interior,158,1,2021,2019,2021,2,veg,ab,interfering,winners,0
recknagel,protected,interior,159,1,2021,2019,2021,2,veg,ab,interfering,sup_short,0
recknagel,protected,interior,159,1,2021,2019,2021,2,veg,ab,interfering,sup_med,0
recknagel,protected,interior,159,1,2021,2019,2021,2,veg,ab,interfering,sup_tall,0
recknagel,protected,interior,159,1,2021,2019,2021,2,veg,ab,interfering,sup_sapl,0
