harvest,location,point,count,season,spp,origin,cut,year,numb_yrs_grow,wall,type,size,stems.per.acre
red_pine,interior,340,1,2020,eh,veg,2017,2020,3,protected,interfering,exposed,385.1589656094425
red_pine,interior,340,1,2020,eh,veg,2017,2020,3,protected,interfering,total,385.1589656094425
red_pine,interior,340,1,2020,eh,veg,2017,2020,3,protected,interfering,winners,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,exp_short,1012.8358482059843
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,exp_med,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,exp_tall,385.1589656094425
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,exposed,1397.9948138154268
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,total,1397.9948138154268
red_pine,interior,340,1,2020,eh,singl/unk,2017,2020,3,protected,interfering,winners,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,1540.63586243777
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,1540.63586243777
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,1540.63586243777
red_pine,interior,340,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_short,2025.6716964119687
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_med,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_tall,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,exposed,2025.6716964119687
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,total,2025.6716964119687
red_pine,interior,342,1,2020,ab,veg,2017,2020,3,protected,interfering,winners,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_short,2025.6716964119687
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_med,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_tall,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,exposed,2025.6716964119687
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,total,2025.6716964119687
red_pine,interior,343,1,2020,ab,veg,2017,2020,3,protected,interfering,winners,385.1589656094425
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_short,2025.6716964119687
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_med,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exposed,2025.6716964119687
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,total,2025.6716964119687
red_pine,interior,346,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,winners,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,770.317931218885
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,770.317931218885
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,1540.63586243777
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,1540.63586243777
red_pine,interior,346,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1155.4768968283274
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_short,4051.3433928239374
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_med,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_tall,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,exposed,4051.3433928239374
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,total,4051.3433928239374
red_pine,interior,348,1,2020,ab,veg,2017,2020,3,protected,interfering,winners,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,2310.953793656655
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,2310.953793656655
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,2310.953793656655
red_pine,interior,348,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_short,1012.8358482059843
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_med,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,exposed,1012.8358482059843
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,total,1012.8358482059843
boot,interior,352,1,2020,stm,singl/unk,2017,2020,3,protected,interfering,winners,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,385.1589656094425
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,1925.7948280472124
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,770.317931218885
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,3081.27172487554
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,3081.27172487554
boot,interior,355,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,4051.3433928239374
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,4236.748621703868
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,8288.092014527805
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,8288.092014527805
boot,interior,360,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,385.1589656094425
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,385.1589656094425
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,385.1589656094425
boot,interior,361,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,385.1589656094425
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,3466.4306904849823
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,1155.4768968283274
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,4621.90758731331
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,4621.90758731331
boot,interior,364,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,385.1589656094425
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,385.1589656094425
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,385.1589656094425
boot,interior,365,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,385.1589656094425
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_short,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_med,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_short,1012.8358482059843
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_med,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,suppressed,0
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,exposed,1012.8358482059843
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,total,1012.8358482059843
boot,interior,366,1,2020,ab,veg,2017,2020,3,protected,interfering,winners,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,sup_med,385.1589656094425
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,exp_short,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,exp_med,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,suppressed,385.1589656094425
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,exposed,0
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,total,385.1589656094425
boot,interior,367,1,2020,ab,singl/unk,2017,2020,3,protected,interfering,winners,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,1012.8358482059843
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,385.1589656094425
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,1397.9948138154268
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,1397.9948138154268
boot,interior,368,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,385.1589656094425
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_short,3038.507544617953
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_med,0
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_tall,0
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,sup_sapl,0
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_short,1012.8358482059843
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_med,0
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_tall,0
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,exp_sapl,0
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,suppressed,3038.507544617953
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,exposed,1012.8358482059843
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,total,4051.3433928239374
boot,interior,369,1,2020,ab,veg,2017,2020,3,protected,interfering,winners,0
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,3038.507544617953
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,3038.507544617953
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,4236.748621703868
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,385.1589656094425
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,3038.507544617953
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,7660.415131931262
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,10698.922676549215
wedge,interior,370,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,7703.1793121888495
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,4236.748621703868
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,11939.927933892717
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,11939.927933892717
wedge,interior,372,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,23295.22450873764
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,1925.7948280472124
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,25221.01933678485
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,25221.01933678485
wedge,interior,373,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,385.1589656094425
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,770.317931218885
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,5392.225518532195
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,1155.4768968283274
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,385.1589656094425
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,7318.0203465794075
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,7703.1793121888495
wedge,interior,374,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,1012.8358482059843
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,1925.7948280472124
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,4621.90758731331
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,12325.08689950216
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,1155.4768968283274
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,2938.6306762531967
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,18102.4713836438
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,21041.102059896995
wedge,interior,376,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,12710.245865111601
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,15406.358624377699
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_sapl,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,suppressed,0
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exposed,28116.6044894893
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,total,28116.6044894893
wedge,interior,377,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,winners,1540.63586243777
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_short,0
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_med,0
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_tall,0
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,sup_sapl,0
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_short,0
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_med,1925.7948280472124
wedge,interior,380,1,2020,pc,singl/unk,2017,2020,3,protected,interfering,exp_tall,770.317931218885
