harvest,season,cut,year,numb_yrs_grow,point,location,wall,spp,count,origin,type,size,stems.per.acre
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_med,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exposed,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,total,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_med,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exposed,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,total,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_med,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,exposed,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,4,clump,interfering,total,1540.619849129547
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_med,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,exposed,1155.4648868471602
recknagel,2023,2019,2023,4,143,perimeter,unprotected,ab,3,clump,interfering,total,1155.4648868471602
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,sup_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,sup_med,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,sup_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,exp_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,exp_med,1155.4648868471602
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,exp_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,suppressed,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,exposed,1155.4648868471602
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,1,single,interfering,total,1155.4648868471602
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_med,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exposed,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,total,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_med,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,exposed,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,4,clump,interfering,total,1540.619849129547
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,144,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,sup_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,sup_med,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,sup_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,exp_short,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,exp_med,385.15496228238675
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,exp_tall,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,suppressed,0
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,exposed,385.15496228238675
recknagel,2023,2019,2023,4,144,perimeter,unprotected,eh,1,single,interfering,total,385.15496228238675
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,sup_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,sup_med,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,sup_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,exp_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,exp_med,1540.619849129547
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,exp_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,suppressed,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,exposed,1540.619849129547
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,1,single,interfering,total,1540.619849129547
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,exp_med,1155.4648868471602
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,exposed,1155.4648868471602
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,3,clump,interfering,total,1155.4648868471602
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,exp_med,1925.7748114119338
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,exposed,1925.7748114119338
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,5,clump,interfering,total,1925.7748114119338
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_med,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,ab,2,clump,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,sup_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,sup_med,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,sup_tall,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,exp_short,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,exp_med,385.15496228238675
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,exp_tall,385.15496228238675
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,suppressed,0
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,exposed,770.3099245647735
recknagel,2023,2019,2023,4,145,perimeter,unprotected,eh,1,single,interfering,total,770.3099245647735
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,sup_med,2310.9297736943204
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,exp_med,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,exp_tall,2310.9297736943204
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,suppressed,2310.9297736943204
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,exposed,2310.9297736943204
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,6,clump,interfering,total,4621.859547388641
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,exp_med,1540.619849129547
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,suppressed,0
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,exposed,1540.619849129547
recknagel,2023,2019,2023,4,155,interior,unprotected,ab,4,clump,interfering,total,1540.619849129547
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,sup_med,1155.4648868471602
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,exp_med,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,suppressed,1155.4648868471602
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,exposed,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,3,clump,interfering,total,1155.4648868471602
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,sup_med,1925.7748114119338
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,sup_tall,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,sup_sapl,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,exp_short,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,exp_med,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,exp_tall,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,exp_sapl,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,suppressed,1925.7748114119338
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,exposed,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,5,clump,interfering,total,1925.7748114119338
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,13,clump,interfering,sup_short,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,13,clump,interfering,sup_med,0
recknagel,2023,2019,2023,4,160,interior,unprotected,ab,13,clump,interfering,sup_tall,0
